lon,lat,hist_temp,future_temp,temp_diff,hist_suit,future_suit
26.08,4.92,24.5,26.2,1.7,0,0
27.08,4.92,24.5,26.2,1.7,0,0
28.08,4.92,24.8,26.4,1.7,0,0
29.08,4.92,25.0,26.6,1.7,0,0
30.08,4.92,25.2,26.9,1.7,0,0
31.08,4.92,26.5,28.2,1.7,0,0
32.08,4.92,27.6,29.2,1.7,0,0
33.08,4.92,27.3,28.9,1.6,0,0
34.08,4.92,26.2,27.7,1.5,0,0
35.08,4.92,26.8,28.2,1.4,0,0
36.08,4.92,27.3,28.6,1.3,0,0
37.08,4.92,22.9,24.1,1.3,1,0
38.08,4.92,19.2,20.5,1.3,1,1
39.08,4.92,22.7,24.1,1.3,1,0
40.08,4.92,22.7,24.1,1.4,1,0
41.08,4.92,24.0,25.5,1.5,1,0
42.08,4.92,29.1,30.7,1.5,0,0
43.08,4.92,28.3,29.8,1.5,0,0
44.08,4.92,27.5,29.0,1.5,0,0
45.08,4.92,28.7,30.2,1.5,0,0
46.08,4.92,28.2,29.7,1.5,0,0
47.08,4.92,27.9,29.3,1.5,0,0
48.08,4.92,26.3,27.7,1.3,0,0
96.08,4.92,22.3,23.7,1.4,1,1
97.08,4.92,24.1,25.5,1.4,0,0
101.08,4.92,26.4,27.9,1.5,0,0
102.08,4.92,25.4,27.0,1.6,0,0
103.08,4.92,26.0,27.4,1.4,0,0
116.08,4.92,23.5,25.0,1.5,1,0
117.08,4.92,24.4,25.9,1.5,0,0
118.08,4.92,25.7,27.2,1.5,0,0
-76.92,3.92,26.1,27.7,1.6,0,0
-75.92,3.92,10.0,11.8,1.8,0,0
-74.92,3.92,27.5,29.4,1.9,0,0
-73.92,3.92,19.1,21.2,2.0,1,1
-72.92,3.92,26.5,28.7,2.2,0,0
-71.92,3.92,26.8,29.1,2.3,0,0
-70.92,3.92,26.7,29.0,2.3,0,0
-69.92,3.92,26.4,28.7,2.3,0,0
-68.92,3.92,26.7,29.0,2.2,0,0
-67.92,3.92,27.0,29.2,2.2,0,0
-66.92,3.92,27.5,29.7,2.2,0,0
-65.92,3.92,26.0,28.1,2.1,0,0
-64.92,3.92,22.9,24.9,2.0,1,0
-63.92,3.92,24.2,26.1,1.9,0,0
-62.92,3.92,24.2,26.0,1.8,0,0
-61.92,3.92,25.6,27.4,1.8,0,0
-60.92,3.92,27.1,28.8,1.7,0,0
-59.92,3.92,26.6,28.3,1.6,0,0
-58.92,3.92,26.7,28.4,1.6,0,0
-57.92,3.92,26.5,28.0,1.5,0,0
-56.92,3.92,25.9,27.4,1.5,0,0
-55.92,3.92,26.1,27.6,1.5,0,0
-54.92,3.92,26.1,27.6,1.6,0,0
-53.92,3.92,25.2,26.7,1.6,0,0
-52.92,3.92,25.4,26.9,1.5,0,0
-51.92,3.92,25.7,27.2,1.5,0,0
10.08,3.92,26.4,27.9,1.5,0,0
11.08,3.92,24.1,25.6,1.5,0,0
12.08,3.92,23.7,25.3,1.6,1,0
13.08,3.92,23.5,25.1,1.6,1,0
14.08,3.92,23.7,25.3,1.6,1,0
15.08,3.92,23.9,25.6,1.7,1,0
16.08,3.92,24.5,26.2,1.7,0,0
17.08,3.92,24.0,25.7,1.7,0,0
18.08,3.92,24.4,26.1,1.7,0,0
19.08,3.92,25.2,26.9,1.6,0,0
20.08,3.92,24.2,25.8,1.7,0,0
21.08,3.92,24.2,25.9,1.7,0,0
22.08,3.92,24.8,26.5,1.7,0,0
23.08,3.92,25.0,26.7,1.7,0,0
24.08,3.92,24.6,26.4,1.7,0,0
25.08,3.92,23.6,25.3,1.7,1,0
26.08,3.92,23.3,25.0,1.7,1,0
27.08,3.92,23.8,25.5,1.7,1,0
28.08,3.92,24.4,26.0,1.7,0,0
29.08,3.92,24.7,26.4,1.7,0,0
30.08,3.92,24.3,26.0,1.7,0,0
31.08,3.92,25.2,27.0,1.8,0,0
32.08,3.92,25.8,27.6,1.7,0,0
33.08,3.92,22.1,23.8,1.7,1,1
34.08,3.92,22.3,23.9,1.6,1,1
35.08,3.92,27.4,28.8,1.4,0,0
36.08,3.92,28.7,30.1,1.4,0,0
37.08,3.92,26.6,28.0,1.3,0,0
38.08,3.92,24.4,25.8,1.4,0,0
39.08,3.92,22.0,23.5,1.4,1,1
40.08,3.92,24.4,25.9,1.5,0,0
41.08,3.92,27.6,29.1,1.5,0,0
42.08,3.92,29.8,31.4,1.6,0,0
43.08,3.92,28.5,30.1,1.5,0,0
44.08,3.92,26.5,28.0,1.5,0,0
45.08,3.92,28.0,29.5,1.5,0,0
46.08,3.92,28.0,29.6,1.5,0,0
47.08,3.92,27.3,28.7,1.4,0,0
97.08,3.92,17.3,18.8,1.5,0,1
98.08,3.92,25.8,27.3,1.5,0,0
101.08,3.92,27.2,28.6,1.4,0,0
102.08,3.92,23.0,24.6,1.6,1,0
103.08,3.92,26.2,27.8,1.6,0,0
108.08,3.92,27.3,28.4,1.2,0,0
114.08,3.92,27.0,28.5,1.4,0,0
115.08,3.92,25.1,26.6,1.5,0,0
116.08,3.92,22.7,24.3,1.6,1,0
117.08,3.92,26.9,28.4,1.5,0,0
-76.92,2.92,17.6,19.3,1.7,0,1
-75.92,2.92,9.0,10.9,1.9,0,0
-74.92,2.92,13.5,15.5,2.0,0,0
-73.92,2.92,23.0,25.1,2.1,1,0
-72.92,2.92,27.2,29.5,2.2,0,0
-71.92,2.92,27.2,29.6,2.3,0,0
-70.92,2.92,26.6,28.9,2.3,0,0
-69.92,2.92,26.2,28.4,2.3,0,0
-68.92,2.92,26.4,28.6,2.2,0,0
-67.92,2.92,26.5,28.8,2.2,0,0
-66.92,2.92,26.8,29.0,2.2,0,0
-65.92,2.92,26.9,29.1,2.2,0,0
-64.92,2.92,26.8,28.9,2.1,0,0
-63.92,2.92,22.8,24.8,2.0,1,0
-62.92,2.92,25.7,27.5,1.8,0,0
-61.92,2.92,26.0,27.8,1.8,0,0
-60.92,2.92,27.8,29.5,1.7,0,0
-59.92,2.92,27.7,29.4,1.7,0,0
-58.92,2.92,26.6,28.3,1.6,0,0
-57.92,2.92,25.7,27.3,1.6,0,0
-56.92,2.92,25.9,27.5,1.6,0,0
-55.92,2.92,25.8,27.4,1.6,0,0
-54.92,2.92,25.4,27.0,1.6,0,0
-53.92,2.92,25.6,27.2,1.6,0,0
-52.92,2.92,25.6,27.1,1.5,0,0
-51.92,2.92,25.6,27.1,1.5,0,0
10.08,2.92,26.2,27.5,1.4,0,0
11.08,2.92,23.8,25.4,1.6,1,0
12.08,2.92,23.5,25.1,1.6,1,0
13.08,2.92,23.9,25.6,1.7,1,0
14.08,2.92,23.8,25.5,1.7,1,0
15.08,2.92,24.3,26.0,1.7,0,0
16.08,2.92,24.5,26.3,1.7,0,0
17.08,2.92,24.1,25.8,1.7,0,0
18.08,2.92,24.5,26.2,1.7,0,0
19.08,2.92,24.8,26.4,1.7,0,0
20.08,2.92,24.9,26.6,1.7,0,0
21.08,2.92,24.4,26.1,1.7,0,0
22.08,2.92,24.8,26.5,1.8,0,0
23.08,2.92,24.8,26.6,1.8,0,0
24.08,2.92,24.9,26.7,1.8,0,0
25.08,2.92,23.7,25.5,1.8,1,0
26.08,2.92,22.8,24.5,1.7,1,0
27.08,2.92,23.4,25.1,1.7,1,0
28.08,2.92,24.0,25.8,1.7,0,0
29.08,2.92,24.0,25.6,1.7,1,0
30.08,2.92,23.0,24.7,1.7,1,0
31.08,2.92,24.7,26.5,1.7,0,0
32.08,2.92,23.4,25.2,1.8,1,0
33.08,2.92,23.7,25.4,1.7,1,0
34.08,2.92,23.1,24.8,1.6,1,0
35.08,2.92,26.6,28.1,1.5,0,0
36.08,2.92,29.2,30.6,1.4,0,0
37.08,2.92,25.7,27.1,1.4,0,0
38.08,2.92,26.3,27.8,1.5,0,0
39.08,2.92,25.8,27.4,1.5,0,0
40.08,2.92,26.2,27.8,1.6,0,0
41.08,2.92,27.2,28.8,1.6,0,0
42.08,2.92,27.7,29.3,1.6,0,0
43.08,2.92,27.0,28.6,1.5,0,0
44.08,2.92,28.3,29.8,1.5,0,0
45.08,2.92,28.1,29.5,1.4,0,0
46.08,2.92,26.9,28.2,1.4,0,0
98.08,2.92,23.1,24.5,1.4,1,0
99.08,2.92,24.5,26.0,1.5,0,0
102.08,2.92,25.1,26.6,1.5,0,0
103.08,2.92,26.5,28.1,1.6,0,0
113.08,2.92,26.6,28.1,1.5,0,0
114.08,2.92,24.9,26.5,1.6,0,0
115.08,2.92,23.0,24.5,1.6,1,0
116.08,2.92,23.4,25.0,1.6,1,0
117.08,2.92,26.5,28.0,1.5,0,0
-77.92,1.92,25.4,27.0,1.6,0,0
-76.92,1.92,19.5,21.3,1.8,1,1
-75.92,1.92,19.7,21.6,1.9,1,1
-74.92,1.92,25.2,27.3,2.0,0,0
-73.92,1.92,25.6,27.8,2.1,0,0
-72.92,1.92,26.7,28.9,2.2,0,0
-71.92,1.92,26.8,29.1,2.3,0,0
-70.92,1.92,26.4,28.7,2.3,0,0
-69.92,1.92,25.8,28.0,2.2,0,0
-68.92,1.92,25.9,28.1,2.2,0,0
-67.92,1.92,26.0,28.3,2.3,0,0
-66.92,1.92,26.4,28.7,2.3,0,0
-65.92,1.92,26.8,29.1,2.3,0,0
-64.92,1.92,24.9,27.1,2.2,0,0
-63.92,1.92,24.7,26.9,2.1,0,0
-62.92,1.92,26.4,28.4,2.0,0,0
-61.92,1.92,26.6,28.4,1.9,0,0
-60.92,1.92,27.2,29.0,1.8,0,0
-59.92,1.92,26.7,28.4,1.7,0,0
-58.92,1.92,26.1,27.8,1.7,0,0
-57.92,1.92,26.1,27.8,1.7,0,0
-56.92,1.92,25.9,27.6,1.7,0,0
-55.92,1.92,25.9,27.5,1.6,0,0
-54.92,1.92,25.2,26.8,1.6,0,0
-53.92,1.92,25.2,26.8,1.6,0,0
-52.92,1.92,25.5,27.1,1.6,0,0
-51.92,1.92,25.8,27.3,1.5,0,0
-50.92,1.92,26.7,28.2,1.5,0,0
10.08,1.92,24.1,25.5,1.4,0,0
11.08,1.92,23.4,24.9,1.6,1,0
12.08,1.92,23.7,25.3,1.6,1,0
13.08,1.92,23.9,25.6,1.7,1,0
14.08,1.92,23.8,25.6,1.8,1,0
15.08,1.92,24.6,26.4,1.8,0,0
16.08,1.92,24.9,26.8,1.8,0,0
17.08,1.92,25.0,26.8,1.8,0,0
18.08,1.92,25.1,26.9,1.7,0,0
19.08,1.92,25.0,26.8,1.7,0,0
20.08,1.92,25.2,26.9,1.7,0,0
21.08,1.92,25.0,26.8,1.8,0,0
22.08,1.92,24.8,26.6,1.8,0,0
23.08,1.92,25.3,27.1,1.8,0,0
24.08,1.92,24.7,26.5,1.8,0,0
25.08,1.92,24.1,25.9,1.8,0,0
26.08,1.92,24.1,25.9,1.8,0,0
27.08,1.92,24.5,26.3,1.8,0,0
28.08,1.92,24.2,26.0,1.7,0,0
29.08,1.92,23.3,25.1,1.7,1,0
30.08,1.92,21.2,23.0,1.7,1,1
31.08,1.92,25.3,27.1,1.8,0,0
32.08,1.92,23.1,24.9,1.8,1,0
33.08,1.92,23.8,25.5,1.8,1,0
34.08,1.92,23.7,25.4,1.7,1,0
35.08,1.92,21.1,22.7,1.6,1,1
36.08,1.92,26.4,27.9,1.5,0,0
37.08,1.92,22.2,23.8,1.5,1,1
38.08,1.92,26.4,28.0,1.6,0,0
39.08,1.92,27.3,28.8,1.6,0,0
40.08,1.92,28.0,29.5,1.6,0,0
41.08,1.92,27.9,29.5,1.6,0,0
42.08,1.92,27.9,29.5,1.6,0,0
43.08,1.92,27.2,28.7,1.5,0,0
44.08,1.92,27.0,28.4,1.4,0,0
99.08,1.92,20.4,21.8,1.5,1,1
100.08,1.92,26.4,27.9,1.5,0,0
101.08,1.92,26.4,27.9,1.5,0,0
103.08,1.92,26.6,28.3,1.7,0,0
112.08,1.92,26.0,27.6,1.6,0,0
113.08,1.92,25.9,27.5,1.6,0,0
114.08,1.92,24.2,25.8,1.6,0,0
115.08,1.92,23.4,24.9,1.6,1,0
116.08,1.92,22.7,24.3,1.6,1,0
117.08,1.92,26.9,28.5,1.6,0,0
-78.92,0.92,25.5,27.1,1.6,0,0
-77.92,0.92,8.5,10.2,1.7,0,0
-76.92,0.92,18.0,19.9,1.9,0,1
-75.92,0.92,25.3,27.3,2.0,0,0
-74.92,0.92,25.3,27.4,2.1,0,0
-73.92,0.92,25.7,27.8,2.2,0,0
-72.92,0.92,26.1,28.3,2.2,0,0
-71.92,0.92,26.3,28.6,2.2,0,0
-70.92,0.92,25.8,28.0,2.2,0,0
-69.92,0.92,25.5,27.7,2.2,0,0
-68.92,0.92,25.6,27.9,2.3,0,0
-67.92,0.92,26.1,28.4,2.3,0,0
-66.92,0.92,26.9,29.2,2.3,0,0
-65.92,0.92,20.9,23.3,2.4,1,1
-64.92,0.92,26.5,28.8,2.3,0,0
-63.92,0.92,26.7,28.9,2.2,0,0
-62.92,0.92,26.7,28.8,2.1,0,0
-61.92,0.92,27.1,29.1,2.0,0,0
-60.92,0.92,27.3,29.2,1.9,0,0
-59.92,0.92,26.9,28.7,1.9,0,0
-58.92,0.92,25.5,27.3,1.8,0,0
-57.92,0.92,25.0,26.7,1.8,0,0
-56.92,0.92,26.1,27.8,1.7,0,0
-55.92,0.92,25.6,27.3,1.7,0,0
-54.92,0.92,25.0,26.7,1.7,0,0
-53.92,0.92,25.4,27.0,1.6,0,0
-52.92,0.92,25.0,26.6,1.6,0,0
-51.92,0.92,25.8,27.4,1.6,0,0
-50.92,0.92,26.8,28.3,1.5,0,0
10.08,0.92,24.7,26.3,1.5,0,0
11.08,0.92,23.5,25.1,1.6,1,0
12.08,0.92,24.1,25.7,1.6,0,0
13.08,0.92,23.8,25.5,1.7,1,0
14.08,0.92,23.7,25.4,1.8,1,0
15.08,0.92,24.5,26.4,1.8,0,0
16.08,0.92,25.0,26.8,1.8,0,0
17.08,0.92,25.2,27.0,1.8,0,0
18.08,0.92,25.2,26.9,1.7,0,0
19.08,0.92,25.2,27.0,1.8,0,0
20.08,0.92,25.3,27.1,1.8,0,0
21.08,0.92,25.1,26.9,1.8,0,0
22.08,0.92,24.9,26.7,1.8,0,0
23.08,0.92,24.9,26.8,1.8,0,0
24.08,0.92,25.2,27.0,1.8,0,0
25.08,0.92,24.3,26.2,1.8,0,0
26.08,0.92,24.4,26.2,1.8,0,0
27.08,0.92,24.2,25.9,1.8,0,0
28.08,0.92,24.4,26.2,1.8,0,0
29.08,0.92,23.4,25.2,1.8,1,0
30.08,0.92,23.2,25.0,1.9,1,0
31.08,0.92,22.2,24.1,2.0,1,0
32.08,0.92,22.5,24.4,1.9,1,0
33.08,0.92,22.7,24.6,1.8,1,0
34.08,0.92,23.1,24.8,1.8,1,0
35.08,0.92,18.3,20.0,1.7,1,1
36.08,0.92,23.5,25.0,1.6,1,0
37.08,0.92,20.9,22.5,1.6,1,1
38.08,0.92,24.7,26.3,1.6,0,0
39.08,0.92,27.4,28.9,1.6,0,0
40.08,0.92,28.3,29.9,1.6,0,0
41.08,0.92,28.7,30.2,1.5,0,0
42.08,0.92,28.4,29.9,1.5,0,0
43.08,0.92,26.6,28.0,1.5,0,0
99.08,0.92,26.0,27.4,1.4,0,0
100.08,0.92,25.6,27.2,1.6,0,0
101.08,0.92,26.4,28.0,1.6,0,0
102.08,0.92,26.6,28.3,1.6,0,0
109.08,0.92,26.9,28.3,1.4,0,0
110.08,0.92,24.3,25.9,1.6,0,0
111.08,0.92,26.4,28.1,1.7,0,0
112.08,0.92,27.0,28.6,1.7,0,0
113.08,0.92,26.8,28.5,1.6,0,0
114.08,0.92,24.5,26.1,1.6,0,0
115.08,0.92,25.4,27.0,1.6,0,0
116.08,0.92,23.7,25.2,1.6,1,0
117.08,0.92,27.2,28.7,1.5,0,0
121.08,0.92,24.8,26.0,1.2,0,0
122.08,0.92,23.4,24.6,1.2,1,0
128.08,0.92,24.7,26.0,1.3,0,0
-79.92,-0.08,24.4,25.9,1.5,0,0
-78.92,-0.08,20.3,22.0,1.7,1,1
-77.92,-0.08,7.7,9.5,1.8,0,0
-76.92,-0.08,24.7,26.6,1.9,0,0
-75.92,-0.08,25.2,27.2,2.1,0,0
-74.92,-0.08,25.7,27.8,2.2,0,0
-73.92,-0.08,25.8,28.0,2.2,0,0
-72.92,-0.08,25.9,28.1,2.2,0,0
-71.92,-0.08,26.0,28.2,2.2,0,0
-70.92,-0.08,25.9,28.1,2.2,0,0
-69.92,-0.08,25.6,27.8,2.2,0,0
-68.92,-0.08,25.5,27.8,2.2,0,0
-67.92,-0.08,25.5,27.8,2.3,0,0
-66.92,-0.08,26.1,28.4,2.4,0,0
-65.92,-0.08,26.5,28.9,2.4,0,0
-64.92,-0.08,26.6,28.9,2.4,0,0
-63.92,-0.08,26.5,28.8,2.3,0,0
-62.92,-0.08,26.5,28.7,2.2,0,0
-61.92,-0.08,26.6,28.7,2.1,0,0
-60.92,-0.08,26.8,28.9,2.1,0,0
-59.92,-0.08,26.5,28.5,2.0,0,0
-58.92,-0.08,26.1,28.0,2.0,0,0
-57.92,-0.08,26.2,28.1,1.9,0,0
-56.92,-0.08,26.4,28.2,1.8,0,0
-55.92,-0.08,25.7,27.5,1.8,0,0
-54.92,-0.08,24.6,26.4,1.7,0,0
-53.92,-0.08,25.7,27.4,1.7,0,0
-52.92,-0.08,25.9,27.6,1.6,0,0
-51.92,-0.08,26.2,27.8,1.6,0,0
-50.92,-0.08,26.7,28.3,1.6,0,0
-49.92,-0.08,27.3,28.7,1.4,0,0
10.08,-0.08,26.2,27.7,1.6,0,0
11.08,-0.08,25.8,27.3,1.6,0,0
12.08,-0.08,25.2,26.8,1.6,0,0
13.08,-0.08,23.7,25.4,1.7,1,0
14.08,-0.08,24.0,25.7,1.8,1,0
15.08,-0.08,24.6,26.5,1.8,0,0
16.08,-0.08,25.1,26.9,1.8,0,0
17.08,-0.08,25.1,26.9,1.8,0,0
18.08,-0.08,25.1,26.9,1.8,0,0
19.08,-0.08,25.2,27.0,1.8,0,0
20.08,-0.08,26.1,27.9,1.8,0,0
21.08,-0.08,25.3,27.1,1.8,0,0
22.08,-0.08,24.9,26.7,1.8,0,0
23.08,-0.08,25.1,26.9,1.9,0,0
24.08,-0.08,25.6,27.5,1.9,0,0
25.08,-0.08,24.8,26.6,1.9,0,0
26.08,-0.08,24.3,26.2,1.9,0,0
27.08,-0.08,23.0,24.8,1.8,1,0
28.08,-0.08,23.2,25.0,1.8,1,0
29.08,-0.08,19.0,20.8,1.8,1,1
30.08,-0.08,23.2,25.2,2.0,1,0
31.08,-0.08,21.1,23.1,2.0,1,1
32.08,-0.08,21.5,23.4,1.9,1,1
33.08,-0.08,22.0,23.8,1.8,1,1
34.08,-0.08,22.5,24.2,1.7,1,0
35.08,-0.08,22.2,24.0,1.7,1,1
36.08,-0.08,17.8,19.5,1.7,0,1
37.08,-0.08,15.4,17.0,1.6,0,0
38.08,-0.08,23.8,25.4,1.6,1,0
39.08,-0.08,27.4,29.0,1.5,0,0
40.08,-0.08,28.4,29.9,1.5,0,0
41.08,-0.08,28.0,29.5,1.5,0,0
42.08,-0.08,27.2,28.7,1.4,0,0
100.08,-0.08,25.1,26.6,1.5,0,0
101.08,-0.08,25.9,27.4,1.6,0,0
102.08,-0.08,26.6,28.2,1.6,0,0
103.08,-0.08,26.6,28.3,1.7,0,0
110.08,-0.08,26.7,28.4,1.6,0,0
111.08,-0.08,27.0,28.8,1.7,0,0
112.08,-0.08,27.2,28.9,1.7,0,0
113.08,-0.08,25.4,27.0,1.7,0,0
114.08,-0.08,26.0,27.6,1.6,0,0
115.08,-0.08,26.8,28.5,1.6,0,0
116.08,-0.08,27.7,29.3,1.6,0,0
117.08,-0.08,27.8,29.2,1.5,0,0
-79.92,-1.08,24.7,26.3,1.6,0,0
-78.92,-1.08,7.6,9.4,1.7,0,0
-77.92,-1.08,21.9,23.8,1.9,1,1
-76.92,-1.08,24.8,26.8,2.0,0,0
-75.92,-1.08,25.3,27.4,2.1,0,0
-74.92,-1.08,25.6,27.8,2.2,0,0
-73.92,-1.08,25.9,28.1,2.2,0,0
-72.92,-1.08,26.0,28.2,2.2,0,0
-71.92,-1.08,26.1,28.2,2.2,0,0
-70.92,-1.08,26.0,28.2,2.2,0,0
-69.92,-1.08,26.0,28.2,2.2,0,0
-68.92,-1.08,25.6,27.9,2.2,0,0
-67.92,-1.08,25.8,28.1,2.3,0,0
-66.92,-1.08,26.1,28.5,2.4,0,0
-65.92,-1.08,26.4,28.8,2.4,0,0
-64.92,-1.08,26.5,28.9,2.4,0,0
-63.92,-1.08,26.3,28.6,2.3,0,0
-62.92,-1.08,26.1,28.3,2.2,0,0
-61.92,-1.08,26.4,28.6,2.2,0,0
-60.92,-1.08,26.4,28.6,2.2,0,0
-59.92,-1.08,26.3,28.5,2.2,0,0
-58.92,-1.08,26.6,28.7,2.1,0,0
-57.92,-1.08,26.5,28.5,2.0,0,0
-56.92,-1.08,26.7,28.7,2.0,0,0
-55.92,-1.08,26.5,28.4,1.9,0,0
-54.92,-1.08,25.4,27.3,1.8,0,0
-53.92,-1.08,23.6,25.4,1.8,1,0
-52.92,-1.08,26.2,27.9,1.7,0,0
-51.92,-1.08,26.4,28.0,1.6,0,0
-50.92,-1.08,26.3,27.9,1.6,0,0
-49.92,-1.08,26.3,27.9,1.5,0,0
-48.92,-1.08,26.9,28.3,1.5,0,0
-47.92,-1.08,26.4,27.8,1.5,0,0
-46.92,-1.08,26.2,27.6,1.4,0,0
9.08,-1.08,25.6,27.1,1.5,0,0
10.08,-1.08,26.1,27.6,1.6,0,0
11.08,-1.08,24.7,26.3,1.6,0,0
12.08,-1.08,24.0,25.7,1.6,0,0
13.08,-1.08,24.5,26.2,1.7,0,0
14.08,-1.08,24.5,26.2,1.7,0,0
15.08,-1.08,25.0,26.8,1.8,0,0
16.08,-1.08,25.5,27.4,1.8,0,0
17.08,-1.08,25.3,27.1,1.8,0,0
18.08,-1.08,25.2,27.0,1.8,0,0
19.08,-1.08,25.2,27.0,1.8,0,0
20.08,-1.08,25.3,27.1,1.8,0,0
21.08,-1.08,25.0,26.8,1.8,0,0
22.08,-1.08,24.8,26.7,1.9,0,0
23.08,-1.08,25.0,26.8,1.9,0,0
24.08,-1.08,24.5,26.4,1.9,0,0
25.08,-1.08,24.6,26.5,1.9,0,0
26.08,-1.08,24.2,26.0,1.9,0,0
27.08,-1.08,23.5,25.4,1.8,1,0
28.08,-1.08,21.9,23.8,1.9,1,1
29.08,-1.08,18.5,20.4,1.9,1,1
30.08,-1.08,17.7,19.8,2.0,0,1
31.08,-1.08,20.5,22.6,2.0,1,1
32.08,-1.08,21.5,23.3,1.8,1,1
33.08,-1.08,22.4,24.1,1.7,1,0
34.08,-1.08,22.7,24.4,1.7,1,0
35.08,-1.08,18.6,20.2,1.6,1,1
36.08,-1.08,16.5,18.1,1.6,0,1
37.08,-1.08,20.1,21.6,1.6,1,1
38.08,-1.08,21.3,22.8,1.6,1,1
39.08,-1.08,26.7,28.2,1.5,0,0
40.08,-1.08,27.5,29.0,1.5,0,0
41.08,-1.08,27.4,28.8,1.4,0,0
101.08,-1.08,21.7,23.2,1.5,1,1
102.08,-1.08,26.0,27.7,1.6,0,0
103.08,-1.08,26.6,28.3,1.7,0,0
110.08,-1.08,27.2,28.7,1.5,0,0
111.08,-1.08,25.4,27.1,1.7,0,0
112.08,-1.08,26.3,28.1,1.8,0,0
113.08,-1.08,26.9,28.6,1.7,0,0
114.08,-1.08,27.2,28.8,1.7,0,0
115.08,-1.08,27.5,29.1,1.6,0,0
116.08,-1.08,26.7,28.3,1.6,0,0
120.08,-1.08,22.3,23.7,1.4,1,1
122.08,-1.08,23.9,25.2,1.4,1,0
132.08,-1.08,26.2,27.6,1.4,0,0
133.08,-1.08,20.4,21.8,1.4,1,1
136.08,-1.08,25.5,26.8,1.3,0,0
-79.92,-2.08,25.3,27.0,1.6,0,0
-78.92,-2.08,13.2,15.0,1.8,0,0
-77.92,-2.08,21.1,23.0,1.9,1,1
-76.92,-2.08,24.9,26.9,2.1,0,0
-75.92,-2.08,25.6,27.7,2.1,0,0
-74.92,-2.08,25.8,28.0,2.2,0,0
-73.92,-2.08,26.0,28.1,2.2,0,0
-72.92,-2.08,26.0,28.2,2.2,0,0
-71.92,-2.08,26.3,28.4,2.2,0,0
-70.92,-2.08,26.3,28.5,2.2,0,0
-69.92,-2.08,26.1,28.3,2.2,0,0
-68.92,-2.08,25.9,28.2,2.2,0,0
-67.92,-2.08,25.9,28.2,2.3,0,0
-66.92,-2.08,26.2,28.6,2.4,0,0
-65.92,-2.08,26.6,29.0,2.4,0,0
-64.92,-2.08,26.5,28.9,2.4,0,0
-63.92,-2.08,26.4,28.7,2.3,0,0
-62.92,-2.08,26.3,28.5,2.3,0,0
-61.92,-2.08,26.4,28.6,2.3,0,0
-60.92,-2.08,26.4,28.7,2.3,0,0
-59.92,-2.08,26.3,28.6,2.3,0,0
-58.92,-2.08,26.7,28.9,2.2,0,0
-57.92,-2.08,26.6,28.8,2.1,0,0
-56.92,-2.08,26.8,28.9,2.0,0,0
-55.92,-2.08,27.1,29.1,2.0,0,0
-54.92,-2.08,26.7,28.6,1.9,0,0
-53.92,-2.08,26.6,28.5,1.9,0,0
-52.92,-2.08,26.1,27.9,1.8,0,0
-51.92,-2.08,26.1,27.8,1.7,0,0
-50.92,-2.08,26.1,27.8,1.7,0,0
-49.92,-2.08,26.2,27.8,1.6,0,0
-48.92,-2.08,26.3,28.0,1.6,0,0
-47.92,-2.08,26.2,27.8,1.6,0,0
-46.92,-2.08,25.9,27.6,1.6,0,0
-45.92,-2.08,26.3,27.9,1.6,0,0
-44.92,-2.08,26.3,27.8,1.4,0,0
10.08,-2.08,25.6,27.2,1.6,0,0
11.08,-2.08,25.8,27.3,1.6,0,0
12.08,-2.08,22.5,24.1,1.6,1,0
13.08,-2.08,23.1,24.7,1.7,1,0
14.08,-2.08,24.1,25.9,1.7,0,0
15.08,-2.08,24.3,26.1,1.8,0,0
16.08,-2.08,26.0,27.8,1.8,0,0
17.08,-2.08,25.3,27.1,1.8,0,0
18.08,-2.08,25.5,27.3,1.8,0,0
19.08,-2.08,25.4,27.2,1.8,0,0
20.08,-2.08,24.8,26.7,1.8,0,0
21.08,-2.08,24.7,26.5,1.8,0,0
22.08,-2.08,24.3,26.2,1.9,0,0
23.08,-2.08,24.4,26.3,1.9,0,0
24.08,-2.08,24.0,25.9,1.9,0,0
25.08,-2.08,24.3,26.2,1.9,0,0
26.08,-2.08,24.1,25.9,1.9,0,0
27.08,-2.08,23.3,25.2,1.9,1,0
28.08,-2.08,20.2,22.1,1.9,1,1
29.08,-2.08,17.8,19.8,2.0,0,1
30.08,-2.08,20.7,22.7,2.1,1,1
31.08,-2.08,20.4,22.5,2.1,1,1
32.08,-2.08,22.1,24.0,1.9,1,0
33.08,-2.08,22.5,24.3,1.8,1,0
34.08,-2.08,22.7,24.4,1.7,1,0
35.08,-2.08,19.6,21.1,1.5,1,1
36.08,-2.08,24.9,26.3,1.5,0,0
37.08,-2.08,20.2,21.7,1.5,1,1
38.08,-2.08,23.4,24.9,1.5,1,0
39.08,-2.08,26.3,27.8,1.5,0,0
40.08,-2.08,27.2,28.6,1.4,0,0
41.08,-2.08,27.2,28.5,1.3,0,0
101.08,-2.08,25.2,26.5,1.3,0,0
102.08,-2.08,25.4,27.0,1.6,0,0
103.08,-2.08,26.2,27.9,1.6,0,0
104.08,-2.08,26.8,28.3,1.6,0,0
106.08,-2.08,26.9,28.3,1.4,0,0
111.08,-2.08,26.8,28.4,1.6,0,0
112.08,-2.08,26.9,28.6,1.7,0,0
113.08,-2.08,27.3,29.0,1.7,0,0
