code,lat,lon
US,42.300699,-71.383998
US,42.31709,-71.364036
US,42.282608,-71.652668
US,42.302683,-71.338859
US,42.217162,-71.541256
US,42.286424,-71.668275
US,42.209606,-71.552054
US,42.277319,-71.697527
US,42.29598,-71.296342
US,42.300599,-71.291666
US,42.325456,-71.256504
US,42.29502,-71.773641
US,44.941501,-92.913452
US,44.939993,-92.903995
US,44.943537,-92.935392
US,44.918113,-92.932891
US,44.926587,-92.959291
US,44.92505,-92.960696
US,44.963803,-92.962575
US,44.890903,-92.944255
US,44.996848,-92.94595
US,45.033232,-92.844491
US,45.034542,-92.845985
US,45.037086,-92.840645
US,44.966231,-92.722639
US,44.959621,-92.720443
US,45.074223,-93.017115
US,47.620423,-122.313089
US,47.618869,-122.321037
US,47.62228,-122.321106
US,47.619378,-122.324963
US,47.622767,-122.33668
US,47.624489,-122.338578
US,47.629932,-122.340052
US,47.641026,-122.325669
CN,30.602241,104.063171
CN,30.602357,104.060916
CN,30.602159,104.066957
CN,30.602668,104.068917
CN,30.593543,104.064873
CN,30.59386,104.054732
CN,30.589206,104.065309
CN,30.588048,104.053778
CN,30.613366,104.048462
CN,30.586638,104.055247
CN,30.585702,104.069255
CN,30.583058,104.058924
CN,30.585961,104.049894
CN,30.582199,104.066056
CN,30.581682,104.05653
CN,30.587331,104.084836
CN,30.575813,104.060441
CN,30.571211,104.060768
CN,30.570243,104.065225
CN,30.569106,104.063825
CN,30.623215,104.032148
CN,30.566777,104.065169
CN,30.593839,104.022376
CN,30.631671,104.033771
CN,30.559129,104.074956
CN,30.558277,104.049585
CN,30.556693,104.053644
CN,30.555424,104.057264
CN,30.555528,104.070783
CN,30.555079,104.06761
CN,30.62593,104.011676
GB,53.906482,-1.185817
GB,53.92116,-1.07607
TR,36.543588,32.001248
TR,36.545745,31.985331
CN,23.032596,113.775947
CN,23.038439,113.772088
CN,23.03535,113.78142
CN,23.085654,113.746755
CN,23.101133,113.815935
CN,23.107788,113.870584
CN,23.110562,113.877325
CN,23.051691,113.574638
CN,23.157959,113.624382
CN,23.126213,113.574649
CN,23.100332,113.551562
CN,23.131323,113.561199
ID,-6.674935,107.439195
ID,-6.466501,107.444619
ID,-6.88598,107.581446
ID,-6.876232,107.596115
ID,-6.873254,107.605052
ID,-6.880801,107.599297
ID,-6.904385,107.58003
ID,-6.89872,107.595609
ID,-6.89415,107.60409
ID,-6.8959,107.616653
ID,-6.914573,107.594247
ID,-6.389509,107.395448
ID,-6.908133,107.610823
ID,-6.906303,107.61693
ID,-6.914318,107.608849
ID,-6.929973,107.587685
ID,-6.921406,107.609946
ID,-6.91369,107.62938
ID,-6.921099,107.620004
ID,-6.367739,107.358443
ID,-6.96011,107.580975
ID,-6.92626,107.63552
ID,-6.939112,107.624747
ID,-6.509456,107.719165
ID,-6.508035,107.720774
ID,-6.326207,107.292066
ID,-6.349323,107.212093
ID,-6.367393,107.178439
ID,-6.302318,107.279227
ID,-6.34583,107.165718
ID,-6.293426,107.171349
ID,-6.2837,107.16981
ID,-6.278893,107.048011
ID,-6.66042,106.87242
ID,-6.268915,107.036304
ID,-6.567156,106.857405
ID,-6.567431,106.856725
ID,-6.636392,106.843588
ID,-6.277335,106.990485
ID,-6.566762,106.846043
ID,-6.547082,106.849747
ID,-6.249101,107.01424
ID,-6.575558,106.838482
KR,37.769578,126.696417
KR,37.769238,126.69427
KR,37.728878,126.735713
KR,37.752132,126.765952
KR,37.763881,126.774446
KR,37.712033,126.744424
KR,37.710374,126.744898
KR,37.712451,126.759465
KR,37.70363,126.759731
KR,37.69953,126.756512
KR,37.691749,126.756851
KR,37.695266,126.764685
KR,37.694104,126.763805
KR,37.675806,126.74724
KR,37.846162,126.789087
KR,37.663682,126.742196
KR,37.654316,126.683942
KR,37.651431,126.651657
KR,37.639727,126.677438
KR,37.638917,126.680265
KR,37.648857,126.628212
KR,37.644111,126.628631
KR,37.623025,126.696439
KR,37.610439,126.737133
KR,37.607861,126.722906
KR,37.742493,126.491259
KR,37.602636,126.657127
US,34.063556,-118.285877
US,34.026426,-118.277509
US,34.061517,-118.291249
US,34.068519,-118.290445
US,34.024127,-118.278189
US,34.025759,-118.284313
US,34.024627,-118.284308
US,34.021676,-118.282181
US,34.031819,-118.290778
US,19.700592,-155.061038
US,19.700948,-155.060215
US,19.698923,-155.061632
US,19.7195,-155.082512
US,20.020552,-155.667306
GT,14.552746,-90.454033
GT,14.581603,-90.477292
GT,14.609858,-90.485792
GT,14.598668,-90.507809
GT,14.583636,-90.520946
GT,14.599887,-90.512176
GT,14.606563,-90.517663
GT,14.623264,-90.53406
GT,14.620927,-90.555747
GT,14.608589,-90.589273
ES,38.28671,-0.55717
ES,38.342916,-0.49336
ES,38.343825,-0.489355
ES,38.344436,-0.483054
ES,37.989778,-0.686198
ES,37.930519,-0.736341
ES,38.040854,-1.149011
ES,37.988547,-1.132003
SG,1.378465,103.762823
SG,1.338966,103.705703
SG,1.380133,103.764275
SG,1.384246,103.744852
GR,37.976101,23.72747
GR,37.976124,23.733829
GR,37.97981,23.73224
GR,37.975784,23.75222
GR,37.987164,23.760582
GR,37.94654,23.71513
GR,37.927947,23.689619
GR,38.014938,23.78475
GR,37.9393,23.64847
GR,38.03302,23.79456
GR,38.012959,23.819105
GR,38.04507,23.79187
GR,38.003883,23.830954
GR,38.04513,23.83766
GR,37.8615,23.75127
GR,37.86171,23.754881
GR,38.072022,23.814617
GR,38.092046,23.796852
GR,37.93621,23.946986
GR,37.936286,23.947062
GR,37.936441,23.947124
CN,29.103354,119.654554
CN,29.101963,119.65398
CN,29.099024,119.654671
CN,29.105999,119.658881
CN,29.083689,119.646938
CN,29.089524,119.676085
CN,29.079811,119.645088
CN,29.082464,119.680166
CN,29.070887,119.651795
CN,29.057394,119.66521
CN,29.083561,119.570158
CN,29.207135,119.845085
CN,29.212945,119.45165
CN,29.246012,119.884544
CN,29.244915,119.885894
CN,28.893163,119.812943
CN,29.191871,120.021466
CN,29.278246,120.044528
CN,29.27822,120.045428
CN,28.898584,120.029969
CN,29.039925,119.197798
CN,29.341154,120.031171
CN,29.313416,120.052804
CN,29.459012,119.889205
CN,29.300833,120.0706
CN,29.301638,120.073179
CN,28.890645,120.063484
CN,29.308145,120.072786
CN,29.307728,120.074701
CN,29.310997,120.074112
CN,29.307997,120.083267
CN,29.019178,119.170769
CN,29.314481,120.092171
CN,29.304901,120.104791
CN,28.969307,120.148614
CN,29.325382,120.106148
CN,29.325796,120.108665
CN,29.34256,120.108777
CN,29.33277,120.127979
CN,29.470856,119.292469
CN,29.471192,119.277017
CN,29.540334,119.385504
CN,29.54289,119.387112
CN,29.284523,120.208279
CN,29.409275,120.133646
CN,29.259577,120.23004
CN,29.26826,120.239534
CN,29.156282,120.315822
CN,28.975593,118.957625
CN,28.464628,119.906874
PH,14.684491,121.077059
PH,14.681984,121.085541
PH,14.676865,121.081914
PH,14.677718,121.085018
PH,14.680259,121.114017
PH,14.657754,121.056035
PH,14.658764,121.044917
PH,14.65072,121.0749
PH,14.6531,121.034
PH,14.6531,121.03391
PH,14.6531,121.03382
PH,14.651224,121.03419
PH,14.649907,121.036553
PH,14.645312,121.059166
PH,14.645274,121.051777
PH,14.64155,121.039891
PH,14.639232,121.034282
PH,14.649125,121.114708
PH,14.63299,121.043161
NL,52.306769,4.752968
NL,52.30655,4.75379
NL,52.30655,4.75388
NL,52.30655,4.75397
NL,52.310719,4.760375
NL,52.308814,4.769119
NL,52.260232,4.68538
NL,52.302784,4.862247
NL,52.336559,4.870977
NL,52.384708,4.746428
NL,52.339621,4.873106
NL,52.36298,4.875825
NL,52.355389,4.890621
NL,52.389296,4.8375
NL,52.364539,4.883579
NL,52.36703,4.889742
NL,52.370313,4.892156
NL,52.365969,4.897688
NL,52.387834,4.638383
NL,52.346493,4.917974
NL,52.374279,4.894436
NL,52.3784,4.9005
NL,52.376851,4.904346
NL,52.379914,4.900537
NL,52.312283,4.947627
NL,52.296083,4.957058
NL,52.163038,4.554728
NL,52.183505,4.987785
NL,52.165952,4.4826
NL,52.1425,4.99917
NL,52.081198,4.984245
NL,52.039574,4.705268
NL,52.226181,5.181358
NL,52.095657,5.065769
NL,52.071438,5.028745
NL,52.368366,5.217965
NL,52.041425,4.540336
NL,52.089322,5.108621
NL,52.089187,5.108609
NL,52.092626,5.114606
NL,52.091808,5.113701
NL,52.087669,4.382459
NL,52.081152,4.323242
NL,52.076886,4.312647
NL,52.070063,4.321944
NL,52.096492,4.286467
NL,52.03491,4.34903
NL,52.212089,5.340548
NL,51.948678,4.554557
NL,52.007768,4.356301
PH,16.398687,120.608609
PH,16.40376,120.61454
PH,16.40839,120.59979
PH,16.409001,120.599172
PH,16.412271,120.598117
PH,15.969346,120.571812
PH,16.044143,120.343717
PH,16.044001,120.335051
US,37.976078,-87.47061
US,37.975102,-87.473584
US,37.981578,-87.493209
US,38.001281,-87.493707
US,37.977454,-87.391463
US,37.970941,-87.567618
US,38.015109,-87.57642
US,38.021172,-87.574312
US,37.874439,-87.567584
US,37.976765,-87.632822
US,37.961308,-87.676408
US,37.752097,-87.111809
US,37.716933,-87.122695
US,37.758481,-87.07452
PE,-12.074108,-77.062886
TH,19.88624,99.83354
MX,19.15263,-96.10763
MX,19.139392,-96.105782
MX,19.095,-96.10473
MX,19.09186,-96.115532
TH,13.767303,100.443413
TH,13.764465,100.443695
TH,13.76203,100.445292
TH,13.766258,100.407762
TH,13.76646,100.406391
TH,13.810243,100.448996
TH,13.784152,100.401491
TH,13.821079,100.449769
TH,13.713811,100.408296
TH,13.713882,100.480478
TH,13.786184,100.372203
TH,13.692371,100.408065
MX,18.14029,-94.48766
MX,18.140132,-94.46695
HK,22.336024,114.147075
HK,22.338053,114.138527
MX,16.7546,-93.14143
MX,16.753429,-93.114937
MX,16.75175,-93.07673
MX,16.736928,-92.637611
PL,54.37772,18.607986
PL,54.383207,18.600111
PL,54.382765,18.599223
PL,54.4008,18.574871
PL,54.402816,18.572084
PL,54.355521,18.649864
PL,54.349194,18.643804
PL,54.349251,18.650498
PL,54.447313,18.566583
PL,54.502197,18.532603
PL,54.517868,18.541274
GB,52.906631,-0.64266
US,33.021822,-117.282066
US,32.995066,-117.258915
US,32.995387,-117.254645
US,32.981553,-117.251257
US,32.959384,-117.264981
US,32.951325,-117.246653
US,32.953274,-117.23118
US,32.952999,-117.231887
US,32.949914,-117.247145
US,32.961224,-117.191186
US,32.938704,-117.231722
US,32.937451,-117.230332
HK,22.276865,114.239851
HK,22.269142,114.23612
CN,30.505046,114.325087
CN,30.502246,114.326015
CN,30.508397,114.337712
CN,30.521004,114.334621
CN,30.512879,114.350458
CN,30.519076,114.30297
CN,30.533743,114.330461
CN,30.535303,114.329964
CN,30.52671,114.354077
CN,30.53743,114.333446
CN,30.525425,114.355653
CN,30.470933,114.323904
CN,30.52531,114.357086
CN,30.53454,114.304303
CN,30.540833,114.330756
CN,30.533234,114.356557
CN,30.543717,114.335698
CN,30.545989,114.336581
CN,30.549757,114.338498
CN,30.50601,114.38033
CN,30.552818,114.339478
CN,30.553607,114.340535
CN,30.553475,114.346291
CN,30.557755,114.33881
CN,30.498326,114.390228
CN,30.478285,114.386769
CN,30.506675,114.396694
CN,30.497796,114.398833
CN,30.489153,114.397143
CN,30.537309,114.255528
CN,30.50625,114.404182
CN,30.50175,114.408793
CN,30.576238,114.348063
CN,30.491342,114.41054
CN,30.500592,114.411927
CN,30.574687,114.36068
CN,30.4936,114.412854
CN,30.506686,114.414046
CN,30.493301,114.413727
CN,30.480397,114.410823
HK,22.289268,113.940931
HK,22.289608,113.940993
HK,22.31126,113.92654
HK,22.316559,113.935032
HK,22.316862,113.933718
HK,22.321644,113.943117
HK,22.25658,113.9026
HK,22.265847,113.998072
HK,22.308782,114.016558
HK,22.370147,114.0
HK,22.317084,114.045274
HK,22.39573,113.973831
HK,22.366435,114.059524
HK,22.35909,114.1083
HK,22.444013,114.024451
HK,22.368077,114.10944
HK,22.37064,114.11149
HK,22.457423,114.004382
HK,22.445519,114.035263
HK,22.376976,114.111196
HK,22.371135,114.117571
HK,22.355643,114.125303
HK,22.368986,114.120793
HK,22.373065,114.119268
HK,22.357062,114.127041
HK,22.396392,114.109416
HK,22.396464,114.109416
CN,22.483522,113.915369
CN,22.485209,113.914731
CN,22.485763,113.916782
US,37.545014,-121.98885
US,37.534864,-121.998298
US,37.532596,-122.0023
CN,31.56134,120.373504
CN,31.528426,120.384661
CN,31.581361,120.394412
CN,31.582939,120.394273
CN,27.998735,120.684655
CN,27.998806,120.682967
CN,27.995542,120.68492
CN,27.997949,120.670313
CN,28.004423,120.69778
CN,27.995336,120.665423
CN,28.005711,120.664885
CN,28.001326,120.706165
CN,28.006562,120.664603
CN,28.018896,120.688551
CN,28.010105,120.662641
CN,28.019524,120.671369
CN,28.013053,120.662393
CN,28.011484,120.65743
CN,27.985046,120.722001
CN,27.987533,120.723395
CN,28.010405,120.644547
CN,27.954146,120.685565
CN,27.952394,120.685271
CN,27.982483,120.635188
CN,27.951909,120.685097
CN,27.980728,120.627334
CN,28.039499,120.641335
CN,27.93758,120.696415
CN,28.018163,120.617499
CN,28.040876,120.625656
CN,28.042185,120.620382
CN,27.961827,120.610753
CN,27.963761,120.604471
CN,27.916962,120.705196
CN,27.92873,120.813329
CN,27.920518,120.810036
CN,27.919283,120.813133
CN,28.148877,120.688641
CN,27.905048,120.847869
CN,28.044651,120.889429
CN,27.844684,120.824885
CN,27.787592,120.662063
CN,27.782536,120.661478
CN,27.776472,120.661753
CN,27.766415,120.693475
CN,28.117246,120.957881
CN,28.087514,120.97261
CN,28.11073,120.969378
CN,28.109862,120.981583
CN,28.101739,121.008096
CN,27.680055,120.575499
CN,28.134003,120.291237
CN,28.204924,121.044623
CN,27.602221,120.565467
NL,52.153346,5.373003
NL,52.523036,5.437882
NL,52.162965,5.423175
CA,45.389198,-73.963855
CA,45.411323,-74.031695
CA,45.448297,-73.854514
CA,45.462932,-73.830346
CA,45.468825,-73.829402
CA,45.473787,-73.8356
CA,45.486327,-73.799751
CA,45.448381,-73.754722
CA,45.457292,-73.752734
CA,45.458397,-73.747501
CA,45.474548,-73.732584
CA,45.55837,-73.793127
CA,45.497619,-73.705834
CA,45.57121,-73.752661
CA,45.555786,-73.727351
CA,45.431963,-73.630223
CA,45.507447,-73.662426
CA,45.568909,-73.726335
CA,45.494581,-73.647654
CA,45.482451,-73.630376
CA,45.62207,-73.799164
CA,45.52827,-73.648846
CA,45.496883,-73.624189
CA,45.47753,-73.605405
CA,45.542938,-73.640344
CA,45.613423,-73.73857
CA,45.495654,-73.579617
CA,45.676678,-73.908678
CA,45.496566,-73.570434
CA,45.502027,-73.571892
CA,45.506607,-73.572614
CA,45.500684,-73.568901
CA,45.498546,-73.566507
CA,45.525694,-73.581566
CA,45.514026,-73.572604
CA,45.501236,-73.564305
CA,45.506963,-73.566096
CA,45.51045,-73.565312
CA,45.467063,-73.543386
CA,45.51585,-73.5588
CA,45.519382,-73.555454
CA,45.54472,-73.561395
CA,45.589612,-73.568378
CA,45.437765,-73.473767
CA,45.600112,-73.563988
CA,45.488037,-73.472009
PH,14.558769,121.02486
PH,14.565469,121.027818
PH,14.556642,121.023506
PH,14.556491,121.022491
PH,14.55939,121.023033
PH,14.55208,121.02199
GB,51.620739,-3.909427
GB,51.621287,-3.922452
GB,51.660778,-3.912876
GB,51.643057,-3.931818
GB,51.677569,-4.131336
GB,51.795466,-4.082586
KR,37.199315,127.096957
KR,37.198727,127.113555
KR,37.172055,127.106242
KR,37.183001,127.125501
KR,37.164799,127.066349
KR,37.148469,127.074245
KR,37.142394,127.076973
KR,37.14506,127.121055
PH,10.714919,122.55185
PH,10.717587,122.546268
PH,10.725925,122.553278
PH,10.694928,122.565043
PH,10.671663,122.943859
PH,10.677331,122.950706
PH,10.681697,122.955197
CN,31.168827,120.640059
CN,31.162618,120.639672
CN,31.178491,120.638169
CN,31.151977,120.643072
CN,31.140028,120.656916
CN,31.191399,120.612161
CN,31.194162,120.612364
CN,31.137286,120.616653
CN,31.136217,120.616117
CN,31.13022,120.644329
CN,31.128592,120.644359
CN,31.135769,120.611263
CN,31.136584,120.595581
CN,31.215841,120.603516
CN,31.215657,120.595263
CN,31.253643,120.628402
CN,31.255025,120.631318
CN,31.25331,120.606442
CN,31.24397,120.7023
CN,31.266246,120.632054
CN,31.269938,120.628468
CN,31.264213,120.596598
CN,31.266003,120.68133
CN,31.271754,120.627313
CN,31.252083,120.724742
CN,31.281467,120.637556
CN,31.262181,120.724352
CN,31.283686,120.672033
CN,31.259936,120.730404
CN,31.263615,120.554396
CN,31.28966,120.623978
CN,31.277705,120.574239
CN,31.292619,120.626359
CN,31.287245,120.591162
CN,31.256802,120.534775
CN,31.265694,120.735471
CN,31.29265,120.681046
CN,31.296064,120.666933
CN,31.298631,120.631507
CN,31.265017,120.746131
CN,31.301745,120.622157
CN,31.30255,120.632496
CN,31.298279,120.598672
CN,31.288885,120.564864
CN,31.300567,120.682235
CN,31.305435,120.653473
CN,31.30546,120.658418
CN,31.276832,120.539108
CN,31.283162,120.549093
CN,31.304831,120.606387
CN,25.036476,102.706994
CN,25.036888,102.709733
CN,25.035782,102.710258
CN,25.041612,102.708899
CN,25.040312,102.714524
CN,25.037696,102.715981
CN,25.043375,102.701345
CN,25.047108,102.705389
CN,25.036956,102.720307
CN,25.023055,102.71366
CN,25.035813,102.725937
CN,25.048524,102.726217
CN,25.044252,102.68098
CN,25.008643,102.702019
CN,25.007043,102.710332
CN,25.063334,102.723513
CN,25.067053,102.717232
CN,25.051673,102.738562
CN,25.011148,102.684353
CN,25.010008,102.684106
CN,25.067873,102.723952
CN,25.055517,102.739677
CN,24.99276,102.684282
CN,25.080322,102.732644
CN,25.063852,102.654891
CN,25.014354,102.650628
CN,24.979007,102.713617
CN,25.07334,102.657548
CN,24.98504,102.677353
CN,25.095128,102.736194
CN,25.089413,102.659613
CN,25.101853,102.732818
CN,24.967122,102.741707
CN,24.977925,102.76415
CN,24.970502,102.768822
CN,24.968037,102.793123
CN,24.918118,102.57677
CN,24.887887,102.825176
CN,24.877937,102.825787
CN,24.871778,102.828931
CN,25.099012,102.927955
CN,25.100496,102.931454
CN,24.344135,102.542669
CN,36.065355,120.390637
CN,36.066142,120.391343
CN,36.063291,120.397266
CN,36.060341,120.395325
CN,36.065473,120.398417
CN,36.065044,120.381809
CN,36.063917,120.380319
CN,36.065646,120.402961
CN,36.066278,120.378076
CN,36.06756,120.377505
CN,36.068232,120.377643
CN,36.052894,120.394235
CN,36.060954,120.375382
CN,36.087742,120.378671
CN,36.088642,120.378484
CN,36.090002,120.37873
CN,36.091897,120.381124
CN,36.096866,120.386908
CN,36.109411,120.391858
CN,36.114465,120.396043
CN,36.110998,120.414225
CN,36.063927,120.312743
CN,36.109096,120.447993
CN,36.093212,120.463394
CN,36.095474,120.463882
CN,36.09547,120.463989
CN,36.098934,120.462842
CN,36.100123,120.469122
CN,36.066814,120.300494
CN,36.103533,120.468761
CN,36.160342,120.425804
CN,36.161872,120.424651
CN,36.169477,120.374923
CN,36.166075,120.433728
CN,36.168138,120.4338
CN,35.953573,120.203783
CN,35.955469,120.189357
CN,35.952502,120.185342
CN,35.98697,120.156226
CN,35.93284,120.17063
CN,35.931147,120.164664
CN,35.929053,120.164149
CN,36.297592,120.401482
CN,36.304126,120.414545
CN,36.306339,120.414791
CN,36.305931,120.421636
CN,35.904898,120.100994
CN,36.391604,120.455609
CN,36.398342,120.448889
CN,36.255097,120.035344
US,46.800805,-92.142535
US,46.783382,-92.103177
US,46.816991,-92.077735
US,46.36321,-94.241275
US,46.370386,-94.245667
US,46.360143,-94.186024
US,38.524912,-121.442302
US,38.496414,-121.432901
US,34.027019,-118.501826
US,34.015792,-118.496476
FR,48.897211,2.094023
CN,31.226446,121.558131
CN,31.227137,121.558863
CN,31.225524,121.551524
CN,31.224653,121.549264
CN,31.226764,121.550031
CN,31.226977,121.548303
CN,31.23321,121.556763
CN,31.202148,121.585956
CN,31.200583,121.585777
CN,31.205228,121.591004
CN,31.198097,121.587251
CN,31.225103,121.534615
CN,31.229987,121.538361
CN,31.234846,121.541503
CN,31.22472,121.530632
CN,31.234528,121.537264
CN,31.243481,121.55504
CN,31.239572,121.583016
CN,31.203147,121.601353
CN,31.205424,121.602345
CN,31.228943,121.528145
CN,31.227832,121.527333
CN,31.229299,121.527292
CN,31.20007,121.601724
CN,31.229597,121.527035
CN,31.236137,121.532435
CN,31.247626,121.560647
PH,7.090957,125.612093
PH,7.081367,125.610131
PH,7.098668,125.631199
PH,7.062088,125.591592
PH,7.050827,125.5891
TR,41.109033,29.113455
TR,41.11029,29.131791
TR,41.094913,29.09839
TR,41.093155,29.096475
TR,41.13728,29.08992
TR,41.12586,29.03684
TR,41.04317,29.1177
TR,41.127365,29.024234
TR,41.0307,29.110435
TR,41.0275,29.12509
TR,41.026794,29.126933
GB,51.499105,-0.1335
GB,51.498126,-0.132674
GB,51.49896,-0.13554
GB,51.494957,-0.142923
GB,51.495865,-0.144417
GB,51.495192,-0.145095
GB,51.49429,-0.14688
GB,51.50735,-0.1424
GB,51.502022,-0.11783
GB,51.507412,-0.12291
GB,51.49229,-0.14811
GB,51.5088,-0.14408
GB,51.5103,-0.13912
GB,51.512726,-0.133316
GB,51.485635,-0.123643
GB,51.503654,-0.110813
GB,51.51235,-0.12164
GB,51.51402,-0.13925
GB,51.51528,-0.1353
GB,51.51521,-0.13025
GB,51.514792,-0.12674
GB,51.514346,-0.142534
GB,51.514684,-0.14402
GB,51.50137,-0.16124
GB,51.5166,-0.12933
GB,51.5139,-0.11766
GB,51.513905,-0.149374
GB,51.49966,-0.104424
GB,51.50049,-0.162597
GB,51.516126,-0.14389
GB,51.51469,-0.15029
GB,51.480459,-0.128214
GB,51.517483,-0.142683
GB,51.5164,-0.11988
GB,51.51828,-0.12578
GB,51.513441,-0.158414
GB,51.49201,-0.16554
GB,51.52071,-0.13471
GB,51.50819,-0.10188
GB,51.506483,-0.099957
GB,51.51257,-0.10408
GB,51.514116,-0.161251
GB,51.48843,-0.16617
GB,51.521388,-0.143514
GB,51.52237,-0.13582
GB,51.50808,-0.09608
GB,51.50083,-0.09349
GB,51.524337,-0.138213
GB,51.516671,-0.10361
GB,51.52448,-0.12363
US,40.81787,-73.596165
US,40.809483,-73.627595
PE,-12.105935,-76.966243
PE,-12.104324,-76.96483
PE,-12.084227,-76.972793
PE,-12.146595,-76.981489
PE,-12.082602,-76.96968
CN,22.499548,113.938308
CN,22.491972,113.916374
CN,22.495092,113.93878
CN,22.502784,113.890371
CN,22.530688,113.968516
CN,34.232244,108.903134
CN,34.233057,108.90126
CN,34.228706,108.902006
CN,34.223386,108.940383
CN,34.225696,108.946298
CN,34.224837,108.946312
CN,34.222891,108.898195
CN,34.235939,108.892588
CN,34.223147,108.948103
CN,34.221806,108.947192
CN,34.234556,108.890222
CN,34.219169,108.893626
CN,34.211342,108.901555
CN,34.224626,108.88674
CN,34.216233,108.890523
CN,34.207752,108.89231
CN,34.227508,108.877624
CN,34.217087,108.961784
CN,34.215656,108.962023
CN,34.215141,108.963646
CN,34.198099,108.90338
CN,34.226346,108.872072
CN,34.212062,108.964898
CN,34.223069,108.972305
CN,34.193939,108.938528
CN,34.198464,108.951558
PE,-5.182795,-80.622811
PE,-5.186805,-80.6425
CN,31.445176,121.108459
CN,31.435644,121.122175
CN,31.459489,121.11541
CN,31.450861,121.125364
CN,31.432947,121.128817
CN,31.422166,121.129565
CN,31.459974,121.13926
CN,31.383505,121.051735
CN,31.412294,120.99263
CN,31.379459,120.996659
CN,31.397952,120.983057
CN,31.403156,120.979262
CN,31.390531,121.237405
CN,31.38109,120.98201
CN,31.567046,121.065307
CN,31.396909,121.248061
CN,31.384533,121.245861
CN,31.376233,120.973582
CN,31.404562,120.957789
CN,31.37529,120.972949
CN,31.378138,120.964702
CN,31.38357,121.256104
CN,31.373726,121.252325
CN,31.378774,121.257176
CN,31.382263,120.957386
CN,31.382273,120.954342
CN,31.354667,120.974484
CN,31.31276,121.03421
CN,31.388333,120.94925
CN,31.37335,120.957682
CN,31.367562,121.25894
CN,31.34907,120.971611
CN,31.295362,121.155566
CN,31.36316,120.953808
CN,31.357155,121.2587
CN,31.385409,121.278424
CN,31.379513,120.94141
CN,31.350902,120.961427
CN,31.287364,121.126267
CN,31.358568,120.952601
CN,31.353146,121.260505
CN,31.289051,121.147075
CN,31.289752,121.161613
CN,31.35327,120.951407
CN,31.346565,121.260727
CN,31.288182,121.162661
CN,31.332879,120.965833
CN,31.381046,120.929153
CN,31.330929,121.254393
CN,31.605056,121.038609
CN,22.520087,113.390344
CN,22.520248,113.387522
CN,22.512882,113.384417
CN,22.51173,113.384629
CN,22.532729,113.382871
CN,22.510578,113.402381
CN,22.513942,113.368328
CN,22.52205,113.366816
CN,22.519694,113.365362
CN,22.518313,113.421315
CN,22.50364,113.418503
CN,22.48254,113.361064
CN,22.525233,113.327124
CN,22.579878,113.390887
CN,22.558676,113.460671
CN,22.636877,113.448837
CN,22.636947,113.450049
CN,22.494486,113.528725
CN,22.618636,113.265894
CN,22.671085,113.24741
CN,22.615526,113.190414
CN,22.61349,113.186301
CN,22.68671,113.229762
CN,22.56169,113.123911
CN,22.758982,113.276001
CN,22.761104,113.271706
CN,22.577244,113.084812
CN,22.796335,113.296123
CN,22.794568,113.288026
CN,22.615893,113.092026
CN,22.601522,113.084527
CN,22.616646,113.084888
CN,22.611308,113.081447
CN,22.819186,113.305135
MY,3.16237,101.650386
MY,3.167739,101.65166
MY,3.16382,101.656715
MY,3.175192,101.660282
MY,3.17091,101.666586
MY,3.14623,101.66211
MY,3.191343,101.653181
MY,3.186945,101.62815
MY,3.19316,101.63374
MY,3.130703,101.67135
MY,3.130438,101.671387
MY,3.190664,101.616911
MY,3.127412,101.677606
MY,3.127288,101.678122
MY,3.134749,101.686267
MY,3.133184,101.686581
MY,3.130035,101.685989
MY,3.119369,101.676302
US,33.608802,-85.784932
CN,30.578431,114.361736
CN,30.581896,114.36485
CN,30.583445,114.348735
CN,30.588883,114.346432
CN,30.588675,114.343951
CN,30.594143,114.360153
CN,30.589518,114.385418
TH,13.769616,100.573593
TH,13.770734,100.572397
TH,13.78715,100.57472
TH,13.767089,100.570794
TH,13.76604,100.57002
CN,29.629579,106.565782
CN,29.638968,106.566943
CN,29.628796,106.533226
CN,29.664842,106.561026
CN,29.649164,106.529465
CN,29.651607,106.526751
CN,29.601651,106.60018
CN,29.651133,106.52242
CN,29.583578,106.592585
CN,29.61708,106.504464
CN,29.566015,106.5878
CN,29.688618,106.60273
US,35.261717,-116.689995
US,34.890842,-116.999307
US,40.758085,-73.988885
US,40.756706,-73.990962
US,40.762177,-73.98746
US,40.758934,-73.992514
US,40.837746,-73.701702
US,40.830442,-73.688446
US,40.797682,-73.700016
US,40.753604,-73.999439
US,40.756961,-74.001774
US,41.89401,-87.6245
US,41.893231,-87.622892
US,41.893996,-87.622453
US,41.899002,-87.628105
US,41.894649,-87.621024
US,41.898238,-87.625354
US,41.890029,-87.618831
US,41.896167,-87.620849
US,41.890637,-87.617335
US,41.898787,-87.623677
US,47.707928,-122.183809
US,47.712287,-122.191177
US,47.711907,-122.187038
US,47.720131,-122.208191
US,33.300691,-117.312486
US,35.904805,-78.601879
US,35.904502,-78.600998
US,41.467323,-73.486207
US,41.414804,-73.669134
US,41.517038,-73.592982
US,41.291933,-73.824388
US,42.208834,-121.752998
US,42.205802,-121.719974
US,34.108115,-117.612029
US,34.106878,-117.592256
US,34.071899,-117.593798
US,34.07568,-117.561429
US,34.064442,-117.573918
US,34.075593,-117.558278
US,34.073683,-117.5523
US,34.075199,-117.546528
